sampleName	isolationSource	collectionDate	geoLocName	latitude	longitude	amrResGenes	predictedSir	dangerZone	sampleAnalysisType	temperature	ph	tds	dissolvedO2	ec	isolateId	organism	collectedBy	sequenceName	coverage
APR-004	River Water	2026-04-06	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.27	6.33	562	6.62	870	ISO-2026-118-2	E. coli	Automated Script	Contig_118	87.0
APR-005	River Water	2026-04-06	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	21.15	6.69	466	6.43	722	ISO-2026-118-3	Enterococcus faecalis	Automated Script	Contig_118	86.0
APR-006	River Water	2026-04-06	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	21.00	7.14	375	7.07	582	ISO-2026-118-4	E. coli	Automated Script	Contig_118	93.2
APR-002	River Water	2026-04-13	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.32	5.92	534	6.89	828	ISO-2026-119-0	Klebsiella pneumoniae	Automated Script	Contig_119	90.8
APR-003	River Water	2026-04-13	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	19.95	6.84	402	6.60	623	ISO-2026-119-1	Enterococcus faecalis	Automated Script	Contig_119	95.5
APR-004	River Water	2026-04-13	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	21.56	6.25	601	6.80	932	ISO-2026-119-2	Klebsiella pneumoniae	Automated Script	Contig_119	98.3
APR-005	River Water	2026-04-13	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	21.46	6.64	438	6.66	679	ISO-2026-119-3	Enterococcus faecalis	Automated Script	Contig_119	90.4
APR-006	River Water	2026-04-13	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	20.60	7.22	347	6.79	538	ISO-2026-119-4	Enterococcus faecalis	Automated Script	Contig_119	87.5
APR-002	River Water	2026-04-20	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	18.89	6.25	533	7.50	827	ISO-2026-120-0	Pseudomonas aeruginosa	Automated Script	Contig_120	85.6
APR-003	River Water	2026-04-20	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.53	7.03	432	6.76	670	ISO-2026-120-1	Pseudomonas aeruginosa	Automated Script	Contig_120	86.9
APR-004	River Water	2026-04-20	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.82	6.15	878	7.09	1361	ISO-2026-120-2	E. coli	Automated Script	Contig_120	85.5
APR-005	River Water	2026-04-20	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.66	6.62	427	7.28	662	ISO-2026-120-3	Klebsiella pneumoniae	Automated Script	Contig_120	98.2
APR-006	River Water	2026-04-20	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	20.68	7.20	352	6.54	546	ISO-2026-120-4	Enterococcus faecalis	Automated Script	Contig_120	99.0
APR-002	River Water	2026-04-27	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.81	6.04	554	6.79	859	ISO-2026-121-0	Pseudomonas aeruginosa	Automated Script	Contig_121	92.1
APR-003	River Water	2026-04-27	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.93	6.80	428	7.02	664	ISO-2026-121-1	E. coli	Automated Script	Contig_121	95.3
APR-004	River Water	2026-04-27	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	19.38	6.05	557	7.50	863	ISO-2026-121-2	Klebsiella pneumoniae	Automated Script	Contig_121	99.7
APR-005	River Water	2026-04-27	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	19.90	6.68	458	7.19	710	ISO-2026-121-3	Enterococcus faecalis	Automated Script	Contig_121	94.9
APR-006	River Water	2026-04-27	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	18.63	7.24	375	7.47	581	ISO-2026-121-4	Klebsiella pneumoniae	Automated Script	Contig_121	86.3
APR-002	River Water	2026-05-04	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.08	6.18	557	7.09	864	ISO-2026-122-0	E. coli	Automated Script	Contig_122	92.2
APR-003	River Water	2026-05-04	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	19.30	6.88	421	6.94	653	ISO-2026-122-1	Enterococcus faecalis	Automated Script	Contig_122	97.6
APR-004	River Water	2026-05-04	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.34	6.13	554	7.56	859	ISO-2026-122-2	Pseudomonas aeruginosa	Automated Script	Contig_122	93.4
APR-005	River Water	2026-05-04	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	18.55	6.53	444	7.54	689	ISO-2026-122-3	Enterococcus faecalis	Automated Script	Contig_122	88.2
APR-006	River Water	2026-05-04	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	18.76	7.03	364	7.35	563	ISO-2026-122-4	Pseudomonas aeruginosa	Automated Script	Contig_122	96.0
APR-002	River Water	2026-05-11	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	17.68	6.25	557	7.54	863	ISO-2026-123-0	E. coli	Automated Script	Contig_123	92.3
APR-003	River Water	2026-05-11	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	17.71	7.19	425	7.82	658	ISO-2026-123-1	Klebsiella pneumoniae	Automated Script	Contig_123	91.4
APR-004	River Water	2026-05-11	Pretoria Zoo - Apies River	-25.735	28.188	qnrS1, strA	Intermediate	yellow	16S rRNA	17.18	6.19	569	7.26	882	ISO-2026-123-2	E. coli	Automated Script	Contig_123	99.1
APR-005	River Water	2026-05-11	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	18.84	6.49	886	7.20	1374	ISO-2026-123-3	E. coli	Automated Script	Contig_123	99.1
APR-006	River Water	2026-05-11	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.63	7.26	356	6.90	552	ISO-2026-123-4	Enterococcus faecalis	Automated Script	Contig_123	96.2
APR-002	River Water	2026-05-18	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.43	6.22	530	7.07	821	ISO-2026-124-0	Enterococcus faecalis	Automated Script	Contig_124	97.4
APR-003	River Water	2026-05-18	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	17.79	7.02	1065	7.65	1650	ISO-2026-124-1	Pseudomonas aeruginosa	Automated Script	Contig_124	91.7
APR-004	River Water	2026-05-18	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.45	6.27	584	7.51	906	ISO-2026-124-2	Enterococcus faecalis	Automated Script	Contig_124	94.5
APR-005	River Water	2026-05-18	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	17.24	6.53	430	7.46	666	ISO-2026-124-3	E. coli	Automated Script	Contig_124	99.1
APR-006	River Water	2026-05-18	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.15	7.03	369	7.68	573	ISO-2026-124-4	Enterococcus faecalis	Automated Script	Contig_124	90.3
APR-002	River Water	2026-05-25	Groenkloof - Apies River	-25.78	28.1957	ampC_intrinsic	Susceptible	green	16S rRNA	16.82	6.29	539	7.94	836	ISO-2026-125-0	Klebsiella pneumoniae	Automated Script	Contig_125	92.5
APR-003	River Water	2026-05-25	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	16.61	7.20	799	8.20	1238	ISO-2026-125-1	E. coli	Automated Script	Contig_125	99.0
APR-004	River Water	2026-05-25	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.39	6.16	581	7.43	901	ISO-2026-125-2	E. coli	Automated Script	Contig_125	99.7
APR-005	River Water	2026-05-25	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.55	6.42	453	7.57	702	ISO-2026-125-3	Klebsiella pneumoniae	Automated Script	Contig_125	96.1
APR-006	River Water	2026-05-25	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.98	7.22	378	8.06	587	ISO-2026-125-4	Enterococcus faecalis	Automated Script	Contig_125	85.5
APR-002	River Water	2026-06-01	Groenkloof - Apies River	-25.78	28.1957	acrB, tolC	Susceptible	green	16S rRNA	16.27	6.04	520	7.60	806	ISO-2026-126-0	Pseudomonas aeruginosa	Automated Script	Contig_126	95.6
APR-003	River Water	2026-06-01	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	17.52	7.18	429	7.26	666	ISO-2026-126-1	Enterococcus faecalis	Automated Script	Contig_126	89.8
APR-004	River Water	2026-06-01	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.77	6.17	1346	8.22	2086	ISO-2026-126-2	Pseudomonas aeruginosa	Automated Script	Contig_126	86.1
APR-005	River Water	2026-06-01	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.95	6.56	452	7.57	700	ISO-2026-126-3	Enterococcus faecalis	Automated Script	Contig_126	86.2
APR-006	River Water	2026-06-01	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.55	7.37	371	7.71	574	ISO-2026-126-4	Klebsiella pneumoniae	Automated Script	Contig_126	96.4
APR-002	River Water	2026-06-08	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	17.28	6.21	555	8.01	860	ISO-2026-127-0	Klebsiella pneumoniae	Automated Script	Contig_127	89.7
APR-003	River Water	2026-06-08	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.47	7.09	407	7.80	631	ISO-2026-127-1	Klebsiella pneumoniae	Automated Script	Contig_127	88.7
APR-004	River Water	2026-06-08	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	15.97	6.02	564	8.29	875	ISO-2026-127-2	Klebsiella pneumoniae	Automated Script	Contig_127	92.8
APR-005	River Water	2026-06-08	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.51	6.57	431	7.58	668	ISO-2026-127-3	E. coli	Automated Script	Contig_127	92.1
APR-006	River Water	2026-06-08	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.08	7.07	355	8.00	550	ISO-2026-127-4	Enterococcus faecalis	Automated Script	Contig_127	97.7
APR-002	River Water	2026-06-15	Groenkloof - Apies River	-25.78	28.1957	qnrS1, strA	Intermediate	yellow	16S rRNA	17.09	5.94	529	7.24	820	ISO-2026-128-0	Klebsiella pneumoniae	Automated Script	Contig_128	93.9
APR-003	River Water	2026-06-15	Pretoria CBD	-25.746	28.201	acrB, tolC	Susceptible	green	16S rRNA	16.80	7.13	931	7.55	1443	ISO-2026-128-1	E. coli	Automated Script	Contig_128	93.3
APR-004	River Water	2026-06-15	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.84	6.26	567	7.48	879	ISO-2026-128-2	E. coli	Automated Script	Contig_128	88.2
APR-005	River Water	2026-06-15	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	15.93	6.79	451	7.93	699	ISO-2026-128-3	E. coli	Automated Script	Contig_128	96.9
APR-006	River Water	2026-06-15	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.35	7.14	347	8.08	538	ISO-2026-128-4	Pseudomonas aeruginosa	Automated Script	Contig_128	91.8
APR-002	River Water	2026-06-22	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	16.44	6.04	539	7.56	836	ISO-2026-129-0	Enterococcus faecalis	Automated Script	Contig_129	91.5
APR-003	River Water	2026-06-22	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	16.18	7.10	659	8.32	1022	ISO-2026-129-1	E. coli	Automated Script	Contig_129	87.4
APR-004	River Water	2026-06-22	Pretoria Zoo - Apies River	-25.735	28.188	ampC_intrinsic	Susceptible	green	16S rRNA	16.14	6.28	574	7.57	889	ISO-2026-129-2	E. coli	Automated Script	Contig_129	96.2
APR-005	River Water	2026-06-22	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.98	6.62	777	7.56	1205	ISO-2026-129-3	Klebsiella pneumoniae	Automated Script	Contig_129	96.0
APR-006	River Water	2026-06-22	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	16.45	7.08	373	7.44	578	ISO-2026-129-4	Pseudomonas aeruginosa	Automated Script	Contig_129	94.1
APR-002	River Water	2026-06-29	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.26	5.90	531	7.87	823	ISO-2026-130-0	Pseudomonas aeruginosa	Automated Script	Contig_130	98.1
APR-003	River Water	2026-06-29	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	16.66	7.10	413	7.36	641	ISO-2026-130-1	Enterococcus faecalis	Automated Script	Contig_130	89.3
APR-004	River Water	2026-06-29	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.26	6.21	563	8.09	873	ISO-2026-130-2	Klebsiella pneumoniae	Automated Script	Contig_130	85.6
APR-005	River Water	2026-06-29	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	16.74	6.55	428	7.63	663	ISO-2026-130-3	E. coli	Automated Script	Contig_130	96.1
APR-006	River Water	2026-06-29	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	15.86	7.19	368	7.70	570	ISO-2026-130-4	E. coli	Automated Script	Contig_130	97.9
APR-002	River Water	2026-07-06	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	15.34	5.90	514	8.20	796	ISO-2026-131-0	Klebsiella pneumoniae	Automated Script	Contig_131	87.6
APR-003	River Water	2026-07-06	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	16.49	7.08	412	7.97	638	ISO-2026-131-1	Klebsiella pneumoniae	Automated Script	Contig_131	97.8
APR-004	River Water	2026-07-06	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.83	6.34	568	7.65	881	ISO-2026-131-2	E. coli	Automated Script	Contig_131	89.7
APR-005	River Water	2026-07-06	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	15.68	6.69	441	8.45	684	ISO-2026-131-3	E. coli	Automated Script	Contig_131	85.5
APR-006	River Water	2026-07-06	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	16.94	7.30	359	7.29	557	ISO-2026-131-4	E. coli	Automated Script	Contig_131	92.0
APR-002	River Water	2026-07-13	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.62	6.16	522	7.99	809	ISO-2026-132-0	E. coli	Automated Script	Contig_132	93.9
APR-003	River Water	2026-07-13	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	17.09	6.81	405	7.36	628	ISO-2026-132-1	Enterococcus faecalis	Automated Script	Contig_132	88.9
APR-004	River Water	2026-07-13	Pretoria Zoo - Apies River	-25.735	28.188	ampC_intrinsic	Susceptible	green	16S rRNA	15.22	6.32	571	7.89	886	ISO-2026-132-2	E. coli	Automated Script	Contig_132	87.2
APR-005	River Water	2026-07-13	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.98	6.67	441	7.66	684	ISO-2026-132-3	Klebsiella pneumoniae	Automated Script	Contig_132	97.1
APR-006	River Water	2026-07-13	Pretoria North - Apies River	-25.67	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.08	7.26	669	7.84	1037	ISO-2026-132-4	Pseudomonas aeruginosa	Automated Script	Contig_132	87.3
APR-002	River Water	2026-07-20	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.07	5.96	557	7.77	864	ISO-2026-133-0	Enterococcus faecalis	Automated Script	Contig_133	87.0
APR-003	River Water	2026-07-20	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	16.08	7.14	425	8.40	659	ISO-2026-133-1	E. coli	Automated Script	Contig_133	97.5
APR-004	River Water	2026-07-20	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	16.61	6.28	580	7.63	900	ISO-2026-133-2	Klebsiella pneumoniae	Automated Script	Contig_133	92.5
APR-005	River Water	2026-07-20	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.17	6.76	981	7.91	1520	ISO-2026-133-3	E. coli	Automated Script	Contig_133	99.2
APR-006	River Water	2026-07-20	Pretoria North - Apies River	-25.67	28.187	acrB, tolC	Susceptible	green	16S rRNA	16.85	7.24	620	7.63	962	ISO-2026-133-4	Klebsiella pneumoniae	Automated Script	Contig_133	91.2
APR-002	River Water	2026-07-27	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	17.40	6.04	510	7.47	791	ISO-2026-134-0	E. coli	Automated Script	Contig_134	92.3
APR-003	River Water	2026-07-27	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.55	7.12	409	8.18	634	ISO-2026-134-1	Klebsiella pneumoniae	Automated Script	Contig_134	96.2
APR-004	River Water	2026-07-27	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.61	6.24	583	7.66	904	ISO-2026-134-2	Pseudomonas aeruginosa	Automated Script	Contig_134	87.5
APR-005	River Water	2026-07-27	Wonderboom - Apies River	-25.69	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	15.83	6.75	462	7.81	716	ISO-2026-134-3	Enterococcus faecalis	Automated Script	Contig_134	94.8
APR-006	River Water	2026-07-27	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	17.46	7.03	347	8.10	537	ISO-2026-134-4	E. coli	Automated Script	Contig_134	92.1
APR-002	River Water	2026-08-03	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.80	6.20	520	7.38	805	ISO-2026-135-0	Enterococcus faecalis	Automated Script	Contig_135	98.9
APR-003	River Water	2026-08-03	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	17.03	7.03	430	7.31	667	ISO-2026-135-1	Pseudomonas aeruginosa	Automated Script	Contig_135	99.6
APR-004	River Water	2026-08-03	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.38	6.25	589	7.67	913	ISO-2026-135-2	Enterococcus faecalis	Automated Script	Contig_135	98.9
APR-005	River Water	2026-08-03	Wonderboom - Apies River	-25.69	28.187	blaNDM-1, mcr-1	Resistant	red	16S rRNA	16.87	6.65	1045	8.08	1620	ISO-2026-135-3	Pseudomonas aeruginosa	Automated Script	Contig_135	87.5
APR-006	River Water	2026-08-03	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	16.31	7.13	357	7.72	553	ISO-2026-135-4	Klebsiella pneumoniae	Automated Script	Contig_135	87.5
APR-002	River Water	2026-08-10	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.17	6.14	526	7.95	815	ISO-2026-136-0	Klebsiella pneumoniae	Automated Script	Contig_136	97.9
APR-003	River Water	2026-08-10	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	17.87	6.84	420	7.22	651	ISO-2026-136-1	Klebsiella pneumoniae	Automated Script	Contig_136	97.9
APR-004	River Water	2026-08-10	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	17.75	6.09	558	7.97	865	ISO-2026-136-2	E. coli	Automated Script	Contig_136	90.1
APR-005	River Water	2026-08-10	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	16.52	6.45	433	8.22	671	ISO-2026-136-3	Enterococcus faecalis	Automated Script	Contig_136	91.3
APR-006	River Water	2026-08-10	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	17.61	7.33	362	7.63	561	ISO-2026-136-4	Enterococcus faecalis	Automated Script	Contig_136	93.1
APR-002	River Water	2026-08-17	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	17.09	6.21	527	7.23	817	ISO-2026-137-0	Pseudomonas aeruginosa	Automated Script	Contig_137	98.9
APR-003	River Water	2026-08-17	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	17.83	6.86	425	7.76	658	ISO-2026-137-1	Klebsiella pneumoniae	Automated Script	Contig_137	95.2
APR-004	River Water	2026-08-17	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.81	6.08	560	7.14	868	ISO-2026-137-2	E. coli	Automated Script	Contig_137	95.4
APR-005	River Water	2026-08-17	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	17.88	6.48	452	7.79	700	ISO-2026-137-3	E. coli	Automated Script	Contig_137	92.4
APR-006	River Water	2026-08-17	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	18.06	7.00	346	7.20	537	ISO-2026-137-4	Pseudomonas aeruginosa	Automated Script	Contig_137	86.6
APR-002	River Water	2026-08-24	Groenkloof - Apies River	-25.78	28.1957	ampC_intrinsic	Susceptible	green	16S rRNA	18.48	6.08	541	7.54	838	ISO-2026-138-0	Pseudomonas aeruginosa	Automated Script	Contig_138	85.4
APR-003	River Water	2026-08-24	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	19.51	6.96	407	6.97	631	ISO-2026-138-1	E. coli	Automated Script	Contig_138	99.9
APR-004	River Water	2026-08-24	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	18.75	6.04	564	7.64	874	ISO-2026-138-2	Pseudomonas aeruginosa	Automated Script	Contig_138	91.4
APR-005	River Water	2026-08-24	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	18.19	6.56	466	7.76	723	ISO-2026-138-3	E. coli	Automated Script	Contig_138	87.7
APR-006	River Water	2026-08-24	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	17.85	7.04	358	7.23	554	ISO-2026-138-4	Pseudomonas aeruginosa	Automated Script	Contig_138	90.4
APR-002	River Water	2026-08-31	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	19.10	6.27	547	7.04	848	ISO-2026-139-0	Pseudomonas aeruginosa	Automated Script	Contig_139	95.4
APR-003	River Water	2026-08-31	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	19.25	7.13	437	7.28	677	ISO-2026-139-1	Klebsiella pneumoniae	Automated Script	Contig_139	87.8
APR-004	River Water	2026-08-31	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	19.36	6.01	599	6.93	928	ISO-2026-139-2	Klebsiella pneumoniae	Automated Script	Contig_139	93.5
APR-005	River Water	2026-08-31	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	19.74	6.76	454	6.59	704	ISO-2026-139-3	Enterococcus faecalis	Automated Script	Contig_139	95.2
APR-006	River Water	2026-08-31	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	19.01	7.02	368	7.47	571	ISO-2026-139-4	Klebsiella pneumoniae	Automated Script	Contig_139	99.5
APR-002	River Water	2026-09-07	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	19.54	6.17	512	6.91	794	ISO-2026-140-0	Klebsiella pneumoniae	Automated Script	Contig_140	91.8
APR-003	River Water	2026-09-07	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	19.98	7.08	428	6.90	664	ISO-2026-140-1	Pseudomonas aeruginosa	Automated Script	Contig_140	90.8
APR-004	River Water	2026-09-07	Pretoria Zoo - Apies River	-25.735	28.188	qnrS1, strA	Intermediate	yellow	16S rRNA	19.17	6.33	566	7.46	877	ISO-2026-140-2	Enterococcus faecalis	Automated Script	Contig_140	89.2
APR-005	River Water	2026-09-07	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	20.13	6.77	937	6.91	1453	ISO-2026-140-3	E. coli	Automated Script	Contig_140	89.7
APR-006	River Water	2026-09-07	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	19.19	7.38	373	7.44	578	ISO-2026-140-4	Klebsiella pneumoniae	Automated Script	Contig_140	91.5
APR-002	River Water	2026-09-14	Groenkloof - Apies River	-25.78	28.1957	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	21.24	5.92	524	6.88	812	ISO-2026-141-0	Pseudomonas aeruginosa	Automated Script	Contig_141	89.3
APR-003	River Water	2026-09-14	Pretoria CBD	-25.746	28.201	qnrS1, strA	Intermediate	yellow	16S rRNA	19.83	7.16	426	6.59	660	ISO-2026-141-1	Pseudomonas aeruginosa	Automated Script	Contig_141	90.1
APR-004	River Water	2026-09-14	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	20.84	6.34	574	7.27	890	ISO-2026-141-2	Klebsiella pneumoniae	Automated Script	Contig_141	98.1
APR-005	River Water	2026-09-14	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	21.17	6.73	442	6.99	685	ISO-2026-141-3	Enterococcus faecalis	Automated Script	Contig_141	87.0
APR-006	River Water	2026-09-14	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	20.35	7.19	346	6.56	536	ISO-2026-141-4	Enterococcus faecalis	Automated Script	Contig_141	89.0
APR-002	River Water	2026-09-21	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.10	5.92	524	6.32	813	ISO-2026-142-0	E. coli	Automated Script	Contig_142	87.7
